BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FUNCTION_SIGNATURE,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,POOL_NAME,EVENT_NAME,AMOUNT_IN,AMOUNT_IN_USD,AMOUNT_OUT,AMOUNT_OUT_USD,SENDER,TX_TO,EVENT_INDEX,PLATFORM,TOKEN_IN,TOKEN_OUT,SYMBOL_IN,SYMBOL_OUT,_LOG_ID
13907791,2021-12-30 16:36:15.000,0x50851c2cd8f20a49cecbb9c894f53553075157ce1b0a5db96b615b16c3cfc17d,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.808856e+26,"null",0.8996991344,3354.241907999,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,421,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x50851c2cd8f20a49cecbb9c894f53553075157ce1b0a5db96b615b16c3cfc17d-421
13666204,2021-11-22 19:00:00.000,0x1723d52d968e31e674fadeb4d686662e27d294c3d226b538933c51ea413b50e0,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,31183317,12617.273498864,2.94735475,12167.776378901,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,118,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x1723d52d968e31e674fadeb4d686662e27d294c3d226b538933c51ea413b50e0-118
13833141,2021-12-19 03:25:26.000,0x2617d3cb4508850c9a4ccdc7c1e4dac9ae3bc764d8a78a21fef7e0b385e5f8c4,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.069452e+26,"null",0.8997627464,3574.25489544,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,449,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x2617d3cb4508850c9a4ccdc7c1e4dac9ae3bc764d8a78a21fef7e0b385e5f8c4-449
16055347,2022-11-26 16:27:23.000,0xc2bf573cec010f164919dcdad2e8d5668d9698968c9a93bf1a934e19f291b870,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,5000,5000,4.120861551,4999.68,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,97,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0xc2bf573cec010f164919dcdad2e8d5668d9698968c9a93bf1a934e19f291b870-97
16055347,2022-11-26 16:27:23.000,0xc2bf573cec010f164919dcdad2e8d5668d9698968c9a93bf1a934e19f291b870,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC-WETH 3000 60,Swap,4.120861551,4999.68,5828.414488571,4978.13,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,100,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,WETH,MATIC,0xc2bf573cec010f164919dcdad2e8d5668d9698968c9a93bf1a934e19f291b870-100
16057850,2022-11-27 00:51:35.000,0x6ec4a7f960f76d20a0154253521474ab532a3355fb2d9ed066f814c4a3f2fbc5,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,16881.076869,16881.08,14,16865.52,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,148,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x6ec4a7f960f76d20a0154253521474ab532a3355fb2d9ed066f814c4a3f2fbc5-148
16057855,2022-11-27 00:52:35.000,0x2be7cdd8977a6ff7acc06dab258b428ea2244c866abe2d62966defbbba8a77fc,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,10907.155974,10907.16,9.040178124,10890.52,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,203,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x2be7cdd8977a6ff7acc06dab258b428ea2244c866abe2d62966defbbba8a77fc-203
16057855,2022-11-27 00:52:35.000,0x2be7cdd8977a6ff7acc06dab258b428ea2244c866abe2d62966defbbba8a77fc,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE-WETH 3000 60,Swap,9.040178124,10890.52,3000,10680,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,204,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4d224452801aced8b2f0aebe155379bb5d594381,WETH,APE,0x2be7cdd8977a6ff7acc06dab258b428ea2244c866abe2d62966defbbba8a77fc-204
15755028,2022-10-15 17:31:47.000,0x642af7e4a30cdb9dcd60fc03f1c3627d015d47c3e1b0b0f3339c9c31905fe417,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6e48dbea2d3b37e4d605fda71e85c52ebc40aa40,WETH-MSI LP,Swap,234323354.957389,1171.868634718,0.9114542316,1170.639515536,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,240,uniswap-v2,0xc4c75f2a0cb1a9acc33929512dc9733ea1fd6fde,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MSI,WETH,0x642af7e4a30cdb9dcd60fc03f1c3627d015d47c3e1b0b0f3339c9c31905fe417-240
14026486,2022-01-18 01:02:39.000,0x3c923b22dfb95acf52e73e17dccb58cc76d8e8b5ee5f7188deacfb312aee3ebc,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,SAND-WETH UNI-V2 LP,Swap,400,1849.391668518,0.5694643378,1840.580712211,0x1111111254fb6c44bac0bed2854e76f90643097d,0x1111111254fb6c44bac0bed2854e76f90643097d,181,uniswap-v2,0x3845badade8e6dff049820680d1f14bd3903a5d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SAND,WETH,0x3c923b22dfb95acf52e73e17dccb58cc76d8e8b5ee5f7188deacfb312aee3ebc-181
13724061,2021-12-01 23:53:38.000,0xca4d2a035d50e8abc3f2adb31e35d2822a878f9d66211dedd59e09b9ad185296,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,2.246454e+26,"null",0.8906295294,4078.234952969,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,164,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xca4d2a035d50e8abc3f2adb31e35d2822a878f9d66211dedd59e09b9ad185296-164
14026485,2022-01-18 01:02:20.000,0x841b68396df04713ec82f45584b2af997c88c2429b1e2e74c4d1a30d4bafb7a3,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH SLP,Swap,401.121998,401.213694666,0.1239032442,400.470944907,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,137,sushiswap,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x841b68396df04713ec82f45584b2af997c88c2429b1e2e74c4d1a30d4bafb7a3-137
14566462,2022-04-11 20:16:30.000,0xca6be198dfece8749f586dff826ac8b6c8d25c5b8684d06c786810f2d7bc0cb0,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9cc28c69eb13d4312bd562c6e6d75c21da7ff74f,WETH-MDMA UNI-V2 LP,Swap,0.5,"null",2180170.07146109,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,33,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf0018ec1683aa9892bf2813bb4340e307a0b8bca,WETH,MDMA,0xca6be198dfece8749f586dff826ac8b6c8d25c5b8684d06c786810f2d7bc0cb0-33
14323305,2022-03-04 22:54:22.000,0x7e6bed6cfe044791ec3b601d49022b289afaaebad87b81589f7b2b5dccdb5cff,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,WETH-AIR UNI-V2 LP,Swap,0.8,"null",2352680.30633753,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,409,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf725f73caee250ae384ec38bb2c77c38ef2cccea,WETH,AIR,0x7e6bed6cfe044791ec3b601d49022b289afaaebad87b81589f7b2b5dccdb5cff-409
13958816,2022-01-07 14:18:17.000,0x2ac01509eb3a4a996edcb95eb8e4a2307400c914f5c6cd5b91c951014febf166,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xf79321e80acd5fa590936f09acb90ec6471fcbc4,NFTL-WETH SLP,Swap,223157.232392241,10153.351855342,3.085669023,9866.178934657,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,405,sushiswap,0x3c8d2fce49906e11e71cb16fa0ffeb2b16c29638,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NFTL,WETH,0x2ac01509eb3a4a996edcb95eb8e4a2307400c914f5c6cd5b91c951014febf166-405
16068480,2022-11-28 12:27:35.000,0x4cfc8432afd2e455b9d396b7049a251145f6ef7217eda7b885b4304427b458ac,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x07a6e955ba4345bae83ac2a6faa771fddd8a2011,MATIC-USDC 3000 60,Swap,5000,5000,6072.560204893,4994.4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,123,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,USDC,MATIC,0x4cfc8432afd2e455b9d396b7049a251145f6ef7217eda7b885b4304427b458ac-123
16011244,2022-11-20 12:31:59.000,0xd0c4520ce82dceb63b2cd4fe5edb2a1aea16166993ce948c322c87b13951d066,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,14020.476626,14020.48,12,14014.68,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,169,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0xd0c4520ce82dceb63b2cd4fe5edb2a1aea16166993ce948c322c87b13951d066-169
14619194,2022-04-20 02:08:59.000,0xc86877a6e5d5ebe18bdeb44d147dcaa3d075132cc551fe7ebeab11167591b321,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE-WETH 3000 60,Swap,1090.148210231,14498.97,5,15396.95,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,562,uniswap-v3,0x4d224452801aced8b2f0aebe155379bb5d594381,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,APE,WETH,0xc86877a6e5d5ebe18bdeb44d147dcaa3d075132cc551fe7ebeab11167591b321-562
13792530,2021-12-12 20:31:22.000,0x3a6d98b30c9d6fa5d8f1bf92ba44996931dee53586b1bdaa2dcef5ab061b0236,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,4.715703e+25,"null",0.4499431973,1857.962731811,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,53,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x3a6d98b30c9d6fa5d8f1bf92ba44996931dee53586b1bdaa2dcef5ab061b0236-53
12038596,2021-03-14 19:34:25.000,0xc9f9dab58c4552a0b936e74a9ce5c71d5d072724347d5a4a729b105b1369b8d8,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,BNT-WETH UNI-V2 LP,Swap,60,479.484989897,0.2535401393,474.550273556,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x2dfee82f4250dd3f3c6811c5d2926ede8b37a7d5,151,uniswap-v2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,WETH,0xc9f9dab58c4552a0b936e74a9ce5c71d5d072724347d5a4a729b105b1369b8d8-151
14195057,2022-02-13 02:28:38.000,0x99f0785a930c9f94920619cad38cd5a3a569b2c8af9369a25043222b5a0329be,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9ff139f6f2984fd64a6d65349dc7ac3ea554f08c,SUPERBOWL-WETH UNI-V2 LP,Swap,2159999.865,"null",0.1570164097,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,372,uniswap-v2,0x2cdce6f390c181632d749e52e75afa838b204d20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SUPERBOWL,WETH,0x99f0785a930c9f94920619cad38cd5a3a569b2c8af9369a25043222b5a0329be-372
13589640,2021-11-10 16:53:10.000,0x70be1582c8207278a52715a8d874ec561a31a64db5bc23c49183ec3d94167d18,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,108048760.042661,17540.794430238,4.488722686,21738.093602491,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,595,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x70be1582c8207278a52715a8d874ec561a31a64db5bc23c49183ec3d94167d18-595
13684127,2021-11-25 14:55:52.000,0x026b8e4b85dc7c4240fc7783e09c456aa6c9eb1f5ae7300483d6af8b192805f8,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe90282960619493714d762929c6fe7517cbcd445,MSM-WETH UNI-V2 LP,Swap,1,"null",21767458903.0325,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,231,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x33e88f93b8555835151551615b00b1e8eed4b21b,WETH,MSM,0x026b8e4b85dc7c4240fc7783e09c456aa6c9eb1f5ae7300483d6af8b192805f8-231
13705242,2021-11-28 23:29:45.000,0xfc876a1dba2dd1f3190241f89074e5092a7a32fdd21da1ad336d72cc487e5b36,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa933da7ad6a6105f39d868f6de498b873acb930b,FWG-WETH UNI-V2 LP,Swap,191464.9,"null",0.9316245639,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,65,uniswap-v2,0x7345ffe6291bc15381a4110831013e8fe9f93253,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,FWG,WETH,0xfc876a1dba2dd1f3190241f89074e5092a7a32fdd21da1ad336d72cc487e5b36-65
12125092,2021-03-28 03:08:43.000,0xdc008f93e582aa05a43ae19ff9e5c2281bdea1a9c6e71b285fbdd8cf0989d394,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x938625591adb4e865b882377e2c965f9f9b85e34,BANK-WETH SLP,Swap,0.5,859.821352621,0.8547185054,878.611839275,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,230,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x24a6a37576377f63f194caa5f518a60f45b42921,WETH,BANK,0xdc008f93e582aa05a43ae19ff9e5c2281bdea1a9c6e71b285fbdd8cf0989d394-230
13762563,2021-12-08 03:51:37.000,0x5f6836af2b2f1c87d678e032646c6ac5e98468231addbe4c5529fff43ca925f1,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb92bdf13830d8111a8b648fbbdc455541c39ec70,OCC-WETH UNI-V2 LP,Swap,0.1,"null",985804481.885647,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,314,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80c57751444b021b8f916d164bd994743d059738,WETH,OCC,0x5f6836af2b2f1c87d678e032646c6ac5e98468231addbe4c5529fff43ca925f1-314
14225501,2022-02-17 19:20:33.000,0x486777fbc20e9dd37c24ad0066aa4b9dd679459563031e50e00352a5380bb00d,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,X2Y2-WETH UNI-V2 LP,Swap,4128.652910657,14109.809711736,4.82006332,14022.697628055,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,305,uniswap-v2,0x1e4ede388cbc9f4b5c79681b7f94d36a11abebc9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,X2Y2,WETH,0x486777fbc20e9dd37c24ad0066aa4b9dd679459563031e50e00352a5380bb00d-305
13624105,2021-11-16 02:53:45.000,0xc5ade7c38c6f829e9ff835644e228d4e4873b91cfd67e785cc3cbabb11f56103,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,136137870,41152.472374017,9.881157817,43527.267171092,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,494,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0xc5ade7c38c6f829e9ff835644e228d4e4873b91cfd67e785cc3cbabb11f56103-494
12125065,2021-03-28 03:00:06.000,0x119b08ff1a6a84d2fa80de44f1b63f6da29fbf7837fe626e9a3c94a0a85ea4f2,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1c87170cdbb3de04dce91bc99c04680d140d1982,WETH-VIBE UNI-V2 LP,Swap,15150.051471994,679.752740807,0.3972031653,683.047525695,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,149,uniswap-v2,0xe8ff5c9c75deb346acac493c463c8950be03dfba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,VIBE,WETH,0x119b08ff1a6a84d2fa80de44f1b63f6da29fbf7837fe626e9a3c94a0a85ea4f2-149
13706768,2021-11-29 05:24:33.000,0x675490f748f0db9b47243e0b91b5728cb27749cff32347cd080733153701c0f2,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a,USDC-DPR UNI-V2 LP,Swap,46519.952819615,6863.083337605,6773.53082,6771.380567023,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,501,uniswap-v2,0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,DPR,USDC,0x675490f748f0db9b47243e0b91b5728cb27749cff32347cd080733153701c0f2-501
12058912,2021-03-17 22:35:38.000,0xa54b0156703af72462c728fb9e62d6f563d9917337783d7050c9bdce1c24bd69,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe5c5227d8105d8d5f26ff3634eb52e2d7cc15b50,ALBT-WETH UNI-V2 LP,Swap,0.27,496.054203642,728.574352202,498.168206112,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,247,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00a8b738e453ffd858a7edf03bccfe20412f0eb0,WETH,ALBT,0xa54b0156703af72462c728fb9e62d6f563d9917337783d7050c9bdce1c24bd69-247
13723734,2021-12-01 22:37:36.000,0x5ada05969b9f84caa0859a67ec2e030823daa5e116ed7bc9a5ca7fee4567e5e6,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,2.81366e+25,"null",0.0999566953,456.5647633,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,352,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x5ada05969b9f84caa0859a67ec2e030823daa5e116ed7bc9a5ca7fee4567e5e6-352
13882595,2021-12-26 19:11:43.000,0xaacf17bdd8398fd091644c98a79d9a009842c75ec138e6bd335de70e9783f8f5,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.434969e+26,"null",0.8997325662,3659.731613754,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,103,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xaacf17bdd8398fd091644c98a79d9a009842c75ec138e6bd335de70e9783f8f5-103
13792506,2021-12-12 20:24:33.000,0x62b8530b89490469a1cc0c8ed69367e8c2e6a2edc890b666d1d1970b97beeed7,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,9.46665e+25,"null",0.9011228382,3721.031144156,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,340,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x62b8530b89490469a1cc0c8ed69367e8c2e6a2edc890b666d1d1970b97beeed7-340
13867263,2021-12-24 10:06:45.000,0xa0a787b3ef354cdacef950508e23399e1b0e88b2b1d40baa3e35122f6edc3b08,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,2.267757e+26,"null",1.709119694,7013.001765307,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,136,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xa0a787b3ef354cdacef950508e23399e1b0e88b2b1d40baa3e35122f6edc3b08-136
